0 -0.753428 0.00338149
1 -0.753893 0.00324856
2 -0.753114 0.00337061
3 -0.753591 0.0034954
4 -0.754651 0.00354131
5 -0.755769 0.00350933
6 -0.75594 0.00343685
7 -0.756424 0.00348252
8 -0.756591 0.00345548
9 -0.757033 0.00353589
10 -0.75783 0.00374111
11 -0.75786 0.00385086
12 -0.758184 0.00372622
13 -0.75855 0.00383027
14 -0.758943 0.00378219
15 -0.759936 0.00388633
16 -0.760354 0.0038761
17 -0.760579 0.00369885
18 -0.759765 0.00368593
19 -0.759992 0.00381255
20 -0.760836 0.00379268
21 -0.760194 0.0038151
22 -0.760569 0.0036739
23 -0.760817 0.00376515
24 -0.760562 0.00379575
25 -0.760802 0.00375522
26 -0.76096 0.00367613
27 -0.761308 0.00359344
28 -0.761485 0.00351199
29 -0.761813 0.00336577
30 -0.761654 0.00339237
31 -0.761602 0.00342503
32 -0.761899 0.00364037
33 -0.761931 0.00373089
34 -0.762128 0.00383699
35 -0.761414 0.00368412
36 -0.76128 0.00365182
37 -0.760433 0.00364607
38 -0.760664 0.00352568
39 -0.761123 0.00367216
40 -0.761963 0.00356558
41 -0.761974 0.00371868
42 -0.763445 0.00376186
43 -0.763748 0.00376658
44 -0.763869 0.00371962
45 -0.763518 0.00349701
46 -0.763542 0.00357925
47 -0.764283 0.00351826
48 -0.764449 0.00356647
49 -0.764768 0.00349515
50 -0.764565 0.00361338
51 -0.763616 0.00355925
52 -0.764185 0.00361049
53 -0.764286 0.0036774
54 -0.763701 0.00345044
55 -0.763592 0.00345006
56 -0.764244 0.0034737
57 -0.764859 0.00333797
58 -0.765476 0.00326181
59 -0.766689 0.00326145
60 -0.766774 0.00308113
61 -0.767334 0.00290044
62 -0.767205 0.00295137
63 -0.767266 0.00284363
64 -0.767308 0.00305011
65 -0.767471 0.0028909
66 -0.767797 0.00287962
67 -0.767461 0.00279319
68 -0.767279 0.00272726
69 -0.767485 0.00267405
70 -0.767422 0.00264687
71 -0.767163 0.00254317
72 -0.767463 0.00251506
73 -0.767301 0.00256984
74 -0.766966 0.00272157
75 -0.767649 0.00263557
76 -0.768417 0.00294049
77 -0.767688 0.00290673
78 -0.767657 0.00291285
79 -0.767889 0.00293784
80 -0.769098 0.00304668
81 -0.769756 0.00316602
82 -0.769592 0.00325756
83 -0.769448 0.0031809
84 -0.769941 0.0032259
85 -0.769962 0.003113
86 -0.769598 0.00315403
87 -0.76949 0.00297339
88 -0.769728 0.00287527
89 -0.770359 0.00289648
90 -0.770613 0.00281912
91 -0.770544 0.00281607
92 -0.769947 0.002941
93 -0.769665 0.00288553
94 -0.770114 0.00279002
95 -0.770577 0.002792
96 -0.770793 0.00275073
