           1  -0.0142835  -0.0142835           0
           2  -0.0142779  -0.0142807 2.79154e-06
           3  -0.0142837  -0.0142817 1.90287e-06
           4  -0.0142895  -0.0142837 2.37017e-06
           5  -0.0142785  -0.0142826 2.10377e-06
           6  -0.0142874  -0.0142834 1.89094e-06
           7  -0.0142757  -0.0142823 1.94582e-06
           8   -0.014298  -0.0142843 2.58853e-06
           9  -0.0142703  -0.0142827 2.76103e-06
          10  -0.0142826  -0.0142827 2.46961e-06
