           1 -0.00346308 -0.00346308           0
           2 -0.00321715 -0.00334011 0.000122963
           3 -0.00330201 -0.00332741 7.21202e-05
           4 -0.00315487 -0.00328428 6.67936e-05
           5 -0.00316856 -0.00326113 5.66784e-05
           6 -0.00295996 -0.00321094 6.82727e-05
           7 -0.00293529 -0.00317156 6.98574e-05
           8 -0.00332558 -0.00319081 6.34878e-05
           9 -0.00308466 -0.00317902 5.72197e-05
          10  -0.0033788   -0.003199 5.49401e-05
          11 -0.00323196 -0.00320199 4.97855e-05
          12 -0.00317638 -0.00319986 4.54978e-05
          13 -0.00319537 -0.00319951 4.18533e-05
          14 -0.00337744 -0.00321222 4.07797e-05
          15 -0.00382674 -0.00325319 5.58536e-05
          16 -0.00330809 -0.00325662 5.23588e-05
          17 -0.00365079 -0.00327981 5.43741e-05
          18 -0.00388324 -0.00331333 6.12527e-05
          19  -0.0040494 -0.00335207 6.96978e-05
          20 -0.00425388 -0.00339716 8.00322e-05
          21 -0.00400671 -0.00342619 8.14717e-05
          22 -0.00364687 -0.00343622 7.83252e-05
          23  -0.0033329 -0.00343173  7.4977e-05
          24  -0.0034327 -0.00343177 7.17851e-05
          25 -0.00366959 -0.00344128 6.95078e-05
          26 -0.00333246  -0.0034371  6.6912e-05
          27 -0.00320979 -0.00342868 6.49341e-05
          28 -0.00319909 -0.00342048 6.31071e-05
          29 -0.00289708 -0.00340243 6.35105e-05
          30 -0.00287048  -0.0033847 6.38678e-05
          31 -0.00275577 -0.00336441 6.50194e-05
          32 -0.00301319 -0.00335343 6.39043e-05
          33 -0.00320152 -0.00334883 6.21084e-05
          34 -0.00332881 -0.00334824 6.02569e-05
          35 -0.00353952 -0.00335371 5.87646e-05
          36 -0.00365026 -0.00336194    5.77e-05
          37 -0.00413181 -0.00338275  5.9852e-05
          38  -0.0034204 -0.00338374 5.82641e-05
          39 -0.00340877 -0.00338438 5.67541e-05
          40 -0.00366911  -0.0033915 5.57731e-05
          41 -0.00401274 -0.00340665 5.64667e-05
          42 -0.00384451 -0.00341708 5.60834e-05
          43 -0.00389139 -0.00342811 5.58634e-05
          44 -0.00367972 -0.00343383 5.48778e-05
          45 -0.00390172 -0.00344423 5.46428e-05
          46 -0.00363166  -0.0034483 5.35968e-05
          47 -0.00374107 -0.00345453 5.28127e-05
          48 -0.00389182 -0.00346364 5.24972e-05
          49 -0.00409773 -0.00347658 5.30182e-05
          50 -0.00376938 -0.00348244 5.22761e-05
          51 -0.00384828 -0.00348961 5.17405e-05
          52 -0.00336963  -0.0034873 5.07881e-05
          53 -0.00325598 -0.00348294 5.00115e-05
          54 -0.00359571 -0.00348503  4.9121e-05
          55  -0.0035952 -0.00348703 4.82612e-05
          56  -0.0034098 -0.00348565 4.74116e-05
          57 -0.00356404 -0.00348703 4.65927e-05
          58 -0.00353763  -0.0034879 4.57907e-05
          59 -0.00343659 -0.00348703 4.50163e-05
          60 -0.00342506   -0.003486 4.42717e-05
          61 -0.00347867 -0.00348588   4.354e-05
          62 -0.00375598 -0.00349023  4.3053e-05
          63 -0.00355222 -0.00349122 4.23755e-05
          64 -0.00348611 -0.00349114 4.17082e-05
          65 -0.00358529 -0.00349258 4.10871e-05
          66 -0.00342074  -0.0034915 4.04744e-05
          67 -0.00332737 -0.00348905 3.99409e-05
          68 -0.00344673 -0.00348842 3.93541e-05
          69 -0.00319115 -0.00348412 3.90182e-05
          70 -0.00316207 -0.00347952 3.87309e-05
          71 -0.00354507 -0.00348044 3.81927e-05
          72  -0.0034538 -0.00348007 3.76603e-05
          73 -0.00333182 -0.00347804 3.71963e-05
          74 -0.00400122 -0.00348511 3.73652e-05
          75 -0.00388164  -0.0034904 3.72408e-05
          76 -0.00387544 -0.00349546 3.70952e-05
          77 -0.00400561 -0.00350209 3.72049e-05
          78 -0.00325424 -0.00349891  3.6862e-05
          79  -0.0031524 -0.00349452 3.66558e-05
          80 -0.00359256 -0.00349575 3.62154e-05
          81 -0.00378028 -0.00349926 3.59376e-05
          82 -0.00377431 -0.00350262 3.56548e-05
          83 -0.00400954 -0.00350872 3.57482e-05
          84 -0.00371778 -0.00351121 3.54076e-05
          85 -0.00341295 -0.00351006 3.50077e-05
          86 -0.00385515 -0.00351407 3.48301e-05
          87   -0.003248 -0.00351101  3.4563e-05
          88 -0.00298094 -0.00350499 3.46949e-05
          89  -0.0037567 -0.00350781 3.44192e-05
          90 -0.00366703 -0.00350958 3.40806e-05
          91 -0.00349372 -0.00350941 3.37044e-05
          92 -0.00343652 -0.00350862 3.33455e-05
          93 -0.00368836 -0.00351055 3.30416e-05
          94 -0.00387883 -0.00351447 3.29221e-05
          95 -0.00427138 -0.00352244  3.3534e-05
          96 -0.00398203 -0.00352722 3.35264e-05
          97 -0.00325498 -0.00352442 3.32975e-05
          98 -0.00351542 -0.00352432 3.29561e-05
          99 -0.00386071 -0.00352772  3.2798e-05
         100 -0.00428862 -0.00353533  3.3348e-05
