           1   0.0165865   0.0165865           0
           2   0.0163408   0.0164637 0.000122843
           3   0.0164259   0.0164511 7.20301e-05
           4    0.016279   0.0164081 6.66795e-05
           5   0.0162926    0.016385 5.65764e-05
           6   0.0160841   0.0163348   6.818e-05
           7   0.0160591   0.0162954 6.98007e-05
           8   0.0164489   0.0163146 6.34189e-05
           9   0.0162084   0.0163028 5.71612e-05
          10   0.0165024   0.0163228 5.48842e-05
          11   0.0163552   0.0163257  4.9732e-05
          12   0.0162997   0.0163235 4.54508e-05
          13   0.0163188   0.0163232 4.18102e-05
          14   0.0165007   0.0163359 4.07324e-05
          15   0.0169495   0.0163768 5.57798e-05
          16   0.0164304   0.0163801  5.2285e-05
          17   0.0167733   0.0164033 5.42873e-05
          18   0.0170059   0.0164367 6.11607e-05
          19   0.0171721   0.0164754 6.96054e-05
          20    0.017377   0.0165205 7.99536e-05
          21   0.0171303   0.0165496 8.14059e-05
          22   0.0167706   0.0165596  7.8265e-05
          23   0.0164566   0.0165551 7.49187e-05
          24   0.0165569   0.0165552 7.17292e-05
          25    0.016794   0.0165648   6.946e-05
          26   0.0164568   0.0165606 6.68642e-05
          27   0.0163336   0.0165522 6.48871e-05
          28    0.016323    0.016544 6.30603e-05
          29   0.0160208    0.016526 6.34656e-05
          30   0.0159945   0.0165082 6.38215e-05
          31   0.0158804    0.016488 6.49662e-05
          32   0.0161377    0.016477 6.38485e-05
          33    0.016326   0.0164725 6.20525e-05
          34   0.0164531   0.0164719 6.02024e-05
          35   0.0166633   0.0164774 5.87124e-05
          36    0.016774   0.0164856 5.76503e-05
          37   0.0172556   0.0165064 5.98076e-05
          38   0.0165439   0.0165074 5.82208e-05
          39   0.0165324    0.016508 5.67119e-05
          40   0.0167923   0.0165152 5.57309e-05
          41   0.0171363   0.0165303 5.64266e-05
          42    0.016968   0.0165407 5.60442e-05
          43    0.017016   0.0165518 5.58302e-05
          44   0.0168051   0.0165575 5.48496e-05
          45   0.0170271    0.016568 5.46228e-05
          46   0.0167569   0.0165721 5.35798e-05
          47   0.0168657   0.0165783 5.27984e-05
          48   0.0170157   0.0165874 5.24837e-05
          49   0.0172212   0.0166004 5.30036e-05
          50   0.0168923   0.0166062 5.22599e-05
          51   0.0169713   0.0166134 5.17226e-05
          52   0.0164922    0.016611 5.07717e-05
          53   0.0163785   0.0166067 4.99974e-05
          54   0.0167183   0.0166087 4.91064e-05
          55   0.0167181   0.0166107 4.82463e-05
          56   0.0165334   0.0166093  4.7397e-05
          57   0.0166873   0.0166107 4.65782e-05
          58   0.0166609   0.0166116 4.57762e-05
          59   0.0165595   0.0166107 4.50023e-05
          60    0.016548   0.0166096 4.42582e-05
          61   0.0166017   0.0166095 4.35268e-05
          62   0.0168789   0.0166138  4.3039e-05
          63   0.0166753   0.0166148 4.23616e-05
          64   0.0166092   0.0166147 4.16945e-05
          65   0.0167084   0.0166162 4.10733e-05
          66   0.0165442   0.0166151 4.04609e-05
          67   0.0164514   0.0166126 3.99272e-05
          68   0.0165709    0.016612 3.93405e-05
          69   0.0163156   0.0166077 3.90034e-05
          70   0.0162867   0.0166031 3.87147e-05
          71   0.0166694   0.0166041  3.8177e-05
          72   0.0165784   0.0166037 3.76447e-05
          73   0.0164556   0.0166017 3.71809e-05
          74   0.0171245   0.0166088 3.73493e-05
          75   0.0170047    0.016614 3.72241e-05
          76   0.0169987   0.0166191 3.70782e-05
          77   0.0171289   0.0166257 3.71875e-05
          78   0.0163773   0.0166225 3.68456e-05
          79   0.0162755   0.0166181 3.66405e-05
          80   0.0167157   0.0166194 3.62002e-05
          81   0.0169033   0.0166229 3.59219e-05
          82   0.0168969   0.0166262 3.56382e-05
          83   0.0171329   0.0166323 3.57316e-05
          84   0.0168417   0.0166348 3.53916e-05
          85   0.0165376   0.0166337 3.49914e-05
          86   0.0169799   0.0166377 3.48157e-05
          87   0.0163729   0.0166346 3.45475e-05
          88   0.0161059   0.0166286 3.46773e-05
          89   0.0168814   0.0166315 3.44029e-05
          90   0.0167916   0.0166333  3.4065e-05
          91   0.0166182   0.0166331  3.3689e-05
          92   0.0165603   0.0166323 3.33302e-05
          93   0.0168119   0.0166342 3.30263e-05
          94   0.0170031   0.0166382  3.2908e-05
          95   0.0173961   0.0166461 3.35229e-05
          96   0.0171061   0.0166509 3.35161e-05
          97   0.0163791   0.0166481  3.3287e-05
          98   0.0166393    0.016648 3.29457e-05
          99   0.0169839   0.0166514 3.27873e-05
         100   0.0174121    0.016659 3.33371e-05
