0 -0.759909 0.00560806
1 -0.764394 0.00531157
2 -0.769551 0.00501984
3 -0.776264 0.0047645
4 -0.777264 0.00455183
5 -0.782182 0.00400905
6 -0.78491 0.00492332
7 -0.784387 0.0054333
8 -0.789264 0.00612507
9 -0.793802 0.00530776
10 -0.790209 0.00520444
11 -0.787261 0.00510742
12 -0.790035 0.00491967
13 -0.787326 0.00462596
14 -0.789803 0.00443939
15 -0.786691 0.00561086
16 -0.78763 0.00589613
17 -0.784616 0.0061166
18 -0.784464 0.00557165
19 -0.787662 0.00485879
20 -0.787766 0.00394661
21 -0.786228 0.00353377
22 -0.78564 0.00308605
23 -0.786337 0.00336586
24 -0.78798 0.00338541
25 -0.783201 0.00332758
26 -0.781638 0.00353071
27 -0.781343 0.00426625
28 -0.783848 0.00426723
29 -0.784103 0.00411186
30 -0.784461 0.00373743
31 -0.783396 0.00459851
32 -0.783544 0.00560412
33 -0.777753 0.00618392
34 -0.778189 0.00510525
35 -0.775693 0.00454184
36 -0.778899 0.00383307
37 -0.78122 0.00391884
38 -0.776975 0.00434701
39 -0.775386 0.00358721
40 -0.777558 0.00402965
41 -0.776902 0.00392316
42 -0.778317 0.00315305
43 -0.774014 0.00345256
44 -0.770763 0.00420942
45 -0.770083 0.00352115
46 -0.773269 0.0039403
47 -0.77431 0.00365062
48 -0.775008 0.00347495
49 -0.772944 0.00336437
50 -0.777228 0.00356978
51 -0.776456 0.00422644
52 -0.776975 0.00398554
53 -0.779147 0.00379584
54 -0.782184 0.00304023
55 -0.784329 0.00404765
56 -0.783949 0.00404976
57 -0.781593 0.0033888
58 -0.780229 0.00310542
59 -0.781782 0.00386112
60 -0.780514 0.00364407
61 -0.780109 0.00360685
62 -0.777766 0.0035609
63 -0.780785 0.00305311
64 -0.780013 0.00340004
65 -0.780386 0.0031167
66 -0.77951 0.00376238
67 -0.781048 0.00362219
68 -0.780561 0.00410838
69 -0.781801 0.00480119
70 -0.779973 0.00459626
71 -0.78201 0.00430048
72 -0.782641 0.00361352
73 -0.775668 0.00322369
74 -0.7765 0.00325326
75 -0.778128 0.00271351
76 -0.779556 0.00318837
77 -0.779067 0.00345051
78 -0.779818 0.00306458
79 -0.779523 0.00340698
80 -0.778666 0.00354737
81 -0.78006 0.00347172
82 -0.780857 0.00398909
83 -0.780968 0.00411068
84 -0.778749 0.00402153
85 -0.781024 0.00390994
86 -0.778746 0.00459439
87 -0.781593 0.00427028
88 -0.782023 0.00351782
89 -0.778406 0.0035442
90 -0.778453 0.00328369
91 -0.778103 0.00276544
92 -0.776406 0.00342923
93 -0.78108 0.00339712
94 -0.779924 0.00382737
95 -0.778519 0.00367615
96 -0.779668 0.00415687
97 -0.777617 0.00389624
98 -0.779261 0.00369729
99 -0.78063 0.00311707
100 -0.778524 0.00374431
101 -0.779515 0.00324348
102 -0.778961 0.00356577
103 -0.779268 0.00336993
104 -0.780965 0.00344127
105 -0.77969 0.00329818
106 -0.782887 0.0029971
