           1  -0.0501012  -0.0501012           0
           2  -0.0500859  -0.0500935 7.66556e-06
           3  -0.0500945  -0.0500938 4.43738e-06
           4  -0.0500874  -0.0500922  3.5323e-06
           5   -0.050085  -0.0500908 3.09643e-06
           6  -0.0500769  -0.0500885 3.42374e-06
           7  -0.0500875  -0.0500883 2.89687e-06
           8  -0.0500872  -0.0500882 2.51304e-06
           9  -0.0500953   -0.050089 2.35495e-06
          10  -0.0500897   -0.050089 2.10773e-06
          11   -0.050081  -0.0500883 2.04227e-06
          12  -0.0500877  -0.0500883 1.86494e-06
          13  -0.0500825  -0.0500878 1.77112e-06
          14   -0.050095  -0.0500883 1.71774e-06
          15  -0.0500877  -0.0500883 1.59973e-06
          16   -0.050094  -0.0500887 1.53798e-06
          17  -0.0500905  -0.0500888  1.4488e-06
          18  -0.0500955  -0.0500891  1.4163e-06
          19  -0.0500917  -0.0500893 1.34643e-06
          20  -0.0500969  -0.0500896 1.33263e-06
          21  -0.0500894  -0.0500896 1.26763e-06
          22  -0.0500994  -0.0500901 1.28817e-06
          23  -0.0500853  -0.0500899 1.24868e-06
          24  -0.0500824  -0.0500896 1.23509e-06
          25  -0.0500874  -0.0500895 1.18791e-06
          26    -0.05009  -0.0500895 1.14151e-06
          27  -0.0500996  -0.0500899 1.16088e-06
          28  -0.0500907  -0.0500899 1.11901e-06
          29  -0.0501013  -0.0500903 1.14933e-06
          30  -0.0500864  -0.0500902 1.11775e-06
          31  -0.0500827  -0.0500899 1.10781e-06
          32  -0.0500778  -0.0500895 1.13742e-06
          33   -0.050082  -0.0500893 1.12559e-06
          34  -0.0500813  -0.0500891 1.11722e-06
          35  -0.0501067  -0.0500896 1.19602e-06
          36   -0.050085  -0.0500895 1.16926e-06
          37  -0.0500949  -0.0500896 1.14662e-06
          38  -0.0500966  -0.0500898 1.13125e-06
          39  -0.0500796  -0.0500895 1.13256e-06
          40  -0.0501011  -0.0500898 1.14141e-06
          41  -0.0501005  -0.0500901 1.14345e-06
          42  -0.0500857    -0.05009 1.12066e-06
          43  -0.0500936  -0.0500901 1.09753e-06
          44  -0.0501026  -0.0500903  1.1095e-06
          45  -0.0500822  -0.0500902 1.09954e-06
          46  -0.0500916  -0.0500902 1.07584e-06
          47  -0.0501053  -0.0500905 1.10079e-06
          48  -0.0501004  -0.0500907 1.09694e-06
          49  -0.0500996  -0.0500909 1.08957e-06
          50   -0.050084  -0.0500908 1.07657e-06
          51  -0.0500993  -0.0500909 1.06852e-06
          52  -0.0500938   -0.050091 1.04926e-06
          53  -0.0500993  -0.0500911 1.04116e-06
          54  -0.0500905  -0.0500911 1.02176e-06
          55  -0.0500822   -0.050091 1.01608e-06
          56  -0.0500902   -0.050091 9.97873e-07
          57  -0.0500989  -0.0500911 9.90045e-07
          58  -0.0500972  -0.0500912 9.78571e-07
          59   -0.050083  -0.0500911 9.71948e-07
          60  -0.0500828  -0.0500909 9.65541e-07
          61  -0.0500914  -0.0500909 9.49615e-07
          62  -0.0500896  -0.0500909 9.34431e-07
          63  -0.0500944   -0.050091 9.21107e-07
          64  -0.0500952   -0.050091 9.09045e-07
          65  -0.0500993  -0.0500912 9.04045e-07
          66  -0.0500927  -0.0500912 8.90538e-07
          67  -0.0500848  -0.0500911 8.82252e-07
          68  -0.0500874   -0.050091 8.70915e-07
          69  -0.0500871   -0.050091 8.60119e-07
          70  -0.0500857  -0.0500909 8.51054e-07
          71  -0.0500977   -0.050091  8.4435e-07
          72  -0.0500966  -0.0500911  8.3618e-07
          73  -0.0500915  -0.0500911 8.24665e-07
          74  -0.0500906  -0.0500911 8.13472e-07
          75  -0.0500996  -0.0500912 8.10611e-07
          76   -0.050097  -0.0500913 8.03559e-07
          77  -0.0500959  -0.0500913 7.95341e-07
          78  -0.0500929  -0.0500913 7.85344e-07
          79  -0.0500896  -0.0500913 7.75649e-07
          80  -0.0500907  -0.0500913 7.65931e-07
          81  -0.0500965  -0.0500914 7.59127e-07
          82  -0.0501062  -0.0500916 7.71397e-07
          83  -0.0500897  -0.0500915 7.62368e-07
          84   -0.050099  -0.0500916 7.58486e-07
          85  -0.0500876  -0.0500916 7.50975e-07
          86  -0.0501025  -0.0500917 7.52898e-07
          87  -0.0500824  -0.0500916 7.51915e-07
          88  -0.0501048  -0.0500918 7.58266e-07
          89  -0.0500968  -0.0500918 7.51873e-07
          90  -0.0500986  -0.0500919 7.47296e-07
          91   -0.050088  -0.0500918 7.40289e-07
          92  -0.0500842  -0.0500918 7.36839e-07
          93  -0.0500948  -0.0500918 7.29624e-07
          94  -0.0500973  -0.0500919 7.24236e-07
          95  -0.0500984  -0.0500919 7.19915e-07
          96  -0.0500965   -0.050092 7.13944e-07
          97  -0.0500918   -0.050092 7.06548e-07
          98   -0.050092   -0.050092 6.99302e-07
          99  -0.0500905   -0.050092  6.9236e-07
         100  -0.0500977   -0.050092 6.87849e-07
